Artist,Album,Year,Listened To?,Bought,Want,Don't want
Guenter Hampel,Freedom Of The Universe,1978
Dewey Redman,Soundsigns,1978
Misha Mengelberg,Pech Onderweg,1978
Max Roach & Anthony Braxton,Birth And Rebirth,1978
Chico Freeman,The Outside Within,1978
Egberto Gismondi,Solo,1978
Rova Saxophone Quartet,Removal of Secrecy,1979
Lesli Dalaba,Trumpet Songs And Dances,1979
Anthony Braxton,Alto Saxophone Improvisations,1979
Dollar Brand,African Marketplace,1979
Martial Solal,Four Keys,1979
Terje Rypdal,Descendre,1979
Jack DeJohnette,Special Edition,1979
Andrew Cyrille,Nuba,1979
James Newton,Mystery School,1979
Art Pepper,Straight Life,1979
Anthony Davis,Hidden Voices,1979
Errol Parker,Doodles,1979
Niels-Henning Orsted Pedersen,Dancing On The Tables,1979
Amina Claudine Myers,Song For Mother Earth,1979
George Lewis,Homage to Charles Parker,1979
Paul Motian,Le Voyage,1979
Bunky Green,Places We've Never Been,1979
John Surman,Upon Reflection,1979
Joseph Jarman,Magic Triangle,1979
Max Roach & Anthony Braxton,One in Two,1979
Woody Shaw,Woody III,1979
Max Roach,Pictures In A Frame,1979
Ralph Towner,Solo Concert,1979
Kenny Wheeler,Around 6,1979
Billy Bang,Distinction Without A Difference,1979
Cecil McBee,Alternate Spaces,1979
Fred Anderson,Dark Day,1979
Al DiMeola,Splendido Hotel,1979
String Trio Of New York,First String,1979
Pat Metheny,American Garage,1979
Billy Bang,Sweet Space,1979
Paul Lytton,The Inclined Stick,1979
Warren Vache,Polished Brass,1979
Eberhard Weber,Fluid Rustle,1979
Guenter Christmann,Weavers,1979
Egberto Gismondi,Danca Das Escravos,1979
Anthony Davis,Lady of the Mirrors,1980
Rova Saxophone Quartet,Invisible Frames,1980
Om,Cerberus,1980
Pat Metheny,As Falls Wichita So Falls Wichita,1980
Billy Bang,Changing Seasons,1980
Charles Noyes,Free Mammals,1980
Pat Metheny,1980-1981,1980
Steve Tibbetts,YR,1980
World Saxophone Quartet,WSQ,1980
David Murray,Ming,1980
Ganelin Trio,Ancora Da Capo,1980
Joanne Brackeen,Ancient Dynasty,1980
Ran Blake,Film Noir,1980
Muhal Richard Abrams,Mama and Daddy,1980
Derek Bailey,Aida,1980
Evan Parker,Six of One,1980
Steps Ahead,Step By Step,1980
Steve Beresford,Double indemnity,1980
Music Revelation Ensemble,No Wave,1980
Jan Garbarek,Eventyr,1980
David Liebman,If They Only Knew,1980
Tom Varner,Quartet,1980
Harvie Swartz,Underneath It All,1980
Paul Winter,Callings,1980
World Saxophone Quartet,Revue,1980
James Ulmer,Are You Glad To Be In America,1980
Kazumi Watanabe,To Chi Ka,1980
Chico Freeman,Peaceful Heart Gentle Spirit,1980
Jack DeJohnette,Tin Can Alley,1980
Jay Clayton,All Out,1980
Ronald Shannon Jackson,Eye on You,1980
Art Pepper,Winter Moon,1980
Julius Hemphill,Flat Out Jump Suite,1980
Anthony Davis,Episteme,1981
Joe McPhee,Topology,1981
Paul Motian,Psalm,1981
Rova Saxophone Quartet,As Was,1981
Marilyn Crispell,Spirit Music,1981
MUhal Richard Abrams,Blues Forever,1981
Henry Kaiser,Aloha,1981
Sergey Kuryokhin,The Ways of Freedom,1981
David Moss,Terrain,1981
David Murray,Home,1981
Frank Lowe,Skizoke,1981
Willem Breuker,In Holland,1981
Ronald Shannon Jackson,Nasty,1981
Billy Bang,Rainbow Gladiator,1981
Don Moye,Black Paladins,1981
Frederic Hand,Heart's Song,1981
Jaco Pastorius,Word of Mouth,1981
Joanne Brackeen,Special Identity,1981
Hal Russell,NRG Ensemble,1981
Marvin Peterson,The Angels of Atlanta,1981
Jan Garbarek,Paths Prints,1981
Oscar Peterson,Nigerian Marketplace,1981
Saheb Sarbib,Aisha,1981
Ronald Shannon Jackson,Street Priest,1981
Steve Douglas,Rainbow Suite,1981
Steve Khan,Eyewitness,1981
Wynton Marsalis,Wynton Marsalis,1981
Keith Tippett,Mujician,1981
Anthony Davis,Variations In Dream-time,1982
Henry Threadgill,When Was That,1982
Air,80 Degrees Below,1982
Billy Bang,Outline No 12,1982
Dave Holland,Life Cycle,1982
David Murray,Murray's Steps,1982
Jane Ira Bloom,Mighty Lights,1982
Lol Coxhill,Instant Replay,1982
Dewey Redman,The Struggle Continues,1982
Steve Lacy,Flame,1982
Elements,Elements,1982
Errol Parker,Tentet,1982
James Ulmer,Black Rock,1982
Joe McPhee,Oleo,1982
John Carter,Dauwhe,1982
Sonny Simmons,Backwoods Suite,1982
Steps Ahead,Paradox,1982
Tony Coe,Tournee Du Chat,1982
Ronald Shannon Jackson,Mandance,1982
Warren Vache,Midtown Jazz,1982
Paul Winter,Missa Gaia,1982
Cecil McBee,Flying Out,1982
Shadowfax,Shadowfax,1982
Jack DeJohnette,Inflation Blues,1982
Stanley Jordan,Touch Sensitive,1982
Kevin Eubanks,Guitarist,1982
Derek Bailey,Epiphany,1982
Borbetomagus,Barbed Wire Maggot,1983
Anthony Davis,Hemispheres,1983
Terje Rypdal,Eos,1983
Don Pullen,Evidence of Things Unseen,1983
James Newton,Luella,1983
Marilyn Crispell,Rhythms Hung in Undrawn Sky,1983
Ganelin Trio,Semplice,1983
Microscopic Septet,Take the Z Train,1983
MUhal Richard Abrams,Rejoicing with Light,1983
Tim Berne,Mutant Variations,1983
Steps Ahead,Steps Ahead,1983
Dollar Brand,Ekaya,1983
Jamaaladeen Tacuma,Show Stopper,1983
Paul Motian,The Story Of Maryam,1983
Joachim Kuhn,I'm Not Dreaming,1983
Kenny Wheeler,Double Double You,1983
Lakshiminarayana Subramaniam,Spanish Wave,1983
Roger Neumann,Introducing Rather Large Band,1983
Dave Holland,Jumpin' In,1983
Henry Threadgill,Just the Facts,1983
George Russell,So What,1983
Bobby Shew,Breakfast Wine,1983
Bob Wasserman,Solo,1983
Joe McPhee,Visitation,1983
Bobby Watson,Jewel,1983
Branford Marsalis,Scenes In The City,1983
Ronald Shannon Jackson,Barbeque Dog,1983
Shadowfax,Shadowdance,1983
John Zorn,Locus Solus,1984
Geri Allen,Printmakers,1984
Steps Ahead,Modern Times,1984
Oliver Lake,Expandable Language,1984
Henry Threadgill,Subject To Change,1984
Hal Russell,Conserving NRG,1984
Microscopic Septet,Let's Flip,1984
Joachim Kuhn,Distance,1984
Henry Kaiser,Invite The Spirit,1984
Mark Helias,Split Image,1984
Hilton Ruiz,Crosscurrents,1984
Paul Motian,It Should've Happened A Long Time Ago,1984
Keith Tippett,A Loose Kite In A Gentle Wind,1984
Dave Holland,Seeds of Time,1984
James Williams,Alter Ego,1984
Andy Laverne,Liquid Silver,1984
Bobby McFerrin,The Voice,1984
Butch Morris,Current Trends In Racism,1985
Bobby Previte,Bump The Renaissance,1985
George Russell,The African Game,1985
Rova Saxophone Quartet,Crowd,1985
Lyle Mays,Lyle Mays,1985
David Liebman,The Loneliness Of A Long-Distance Runner,1985
James Newton,Water Mystery,1985
Hank Robertson,Transparency,1985
David Torn,Best Laid Plans,1985
Borbetomagus,Borbeto Jam,1985
Mark Nauseef,Wun Wun,1985
Kip Hanrahan,Vertical Currency,1985
Patrick O'Hearn,Ancient Dreams,1985
Don Pullen,Sixth Sense,1985
John Carter,Castles of Ghana,1985
Gerry Hemingway,Outerbridge Crossing,1985
Leni Stern,Clairvoyant,1985
Marc Johnson,Bass Desires,1985
Terje Rypdal,Chasers,1985
Tom Harrell,Moon Alley,1985
Wynton Marsalis,Black Codes,1985
Wynton Marsalis,J Mood,1985
Paul Winter,Canyon,1985
Tony Williams,Civilization,1985
Michael Mantler,Alien,1985
Herbie Hancock,Village Life,1985
Manhattan Transfer,Vocalese,1985
John Zorn,Cobra,1986
Evan Parker,Atlanta,1986
ICP Orchestra,Bospaadje Konijnehol I,1986
Steve Coleman,On the Edge Of Tomorrow,1986
Steve Lacy,Outings,1986
Jim Staley,Mumbo Jumbo,1986
James Newton,Romance and Revolution,1986
Tim Berne,Fulton Street Maul,1986
Cecil Taylor,For Olim,1986
Last Exit,Last Exit,1986
Michael Shrieve,In Suspect Terrain,1986
Kazumi Watanabe,Spice Of Life,1986
Ned Rothenberg Trespass,,1986
Sonny Sharrock,Guitar,1986
Evan Parker,The Snake Decides,1986
Courtney Pine,Journey to the Urge Within,1986
Henry Threadgill,You Know the Number,1986
Last Exit,Koln,1986
John Carter,Dance of Love Ghosts,1986
Kenny G,Duotones,1986
Reggie Workman,Synthesis,1986
Ran Blake,Short Life of Barbara Monk,1986
Bobby Watson,Love Remains,1986
Christy Doran,Red Twist and Tuned Arrow,1986
Arturo Sandoval,Tumbaito,1986
Henry Threadgill,Easily Slip Into Another World,1987
Anthony Davis,Undine,1987
Steve Lacy,Momentum,1987
John Zorn,Spillane,1987
Hank Roberts,Black Pastels,1987
Marilyn Crispell,Labyrinths,1987
Guy Klucevsek,Scenes From A Mirage,1987
David Torn,Cloud About Mercury,1987
Bobby Previte,"Dull Bang, Gushing Sound, Human Shriek",1987
Tim Berne,Sanctified Dreams,1987
Borbetomagus,Fish That Sparkling Bubble,1987
Marty Ehrlich,Pliant Plaint,1987
Tim Berne,Fulton Street Maul,1987
Benny Carter,Central City Sketches,1987
Bobby Previte,Pushing The Envelope,1987
Phil Woods,Bouquet,1987
Danny Gottlieb,Aquamarine,1987
Dave Holland,Razor's Edge,1987
Elements,Illumination,1987
Henry Kaiser,Crazy-backwards Alphabet,1987
Henry Kaiser,Devil In The Drain,1987
Kenny Wheeler,Flutter By Butterfly,1987
Mark Helias,The Current Set,1987
Michael Brecker,Michael Brecker,1987
Montreaux,Sign Language,1987
Sonny Sharrock,Seize the Rainbow,1987
Mulgrew Miller,Wingspan,1987
Neil Swainson,49th Parallel,1987
Earthworks,Earthworks,1987
Bill Frisell,Before We Were Born,1988
Henry Threadgill,Rag Bush And All,1988
Turtle Island String Quartet,Turtle Island String Quartet,1988
Lyle Mays,Street Dreams,1988
Dave Holland,Triplicate,1988
Jackie McLean,Dynasty,1988
John Carter,Fields,1988
Leni Stern,Secrets,1988
Microscopic Septet,Beauty Based on Science,1988
Music Revelation Ensemble,Music Revelation Ensemble,1988
Willem Breuker,Psalm 122,1988
Steve Turre,Fire and Ice,1988
Trilok Gurtu,Usfret,1988
Bobby Previte,Claude's Late Morning,1988
Bill Frisell,Lookout for Hope,1988
Misha Mengelberg,Impromptus,1988
Marcus Roberts,Truth is Spoken Here,1988
David Ware,Passage To Music,1988
David Liebman,Trio + One,1988
Freddie Hubbard,Stardust,1988
Gary Thomas,Code Violations,1988
Hilton Ruiz,El Camino,1988
Phil Woods,Evolution,1988
Ralph Moore,Rejuvinate,1988
Marty Ehrlich,Traveller's Tale,1989
Tim Berne,Fractured Fairy Tales,1989
Joe Maneri,Kalavinka,1989
Joe Lovano,Worlds,1989
Nimal,Nimal,1989
John Oswald,Plunderphonics,1989
Michael Shrieve,Stiletto,1989
Dave Holland,Extensions,1989
Andrew Hill,Eternal Spirit,1989
Christy Doran,Phoenix,1989
Henry Kaiser,Re-Marrying For Money,1989
Michael Shrieve,Big Picture,1989
MUhal Richard Abrams,Hearinga Suite,1989
Don Pullen,Song Everlasting,1989
Fred Hersh,Heartsongs,1989
Geri Allen,Twylight,1989
John Zorn,Naked City,1989
Leni Stern,Closer To The Light,1989
Ganelin Trio,Cantabile,1989
Marty Fogel,Many Bobbing Heads,1989
London Jazz Composers' Orchestra,Harmos,1989
Montreaux,Let Them Say,1989
No Safety,This Lost Leg,1989
John Carter,Shadows on a Wall,1989
Ralph Peterson,Triangular,1989
Ray Anderson,Blues Bred,1989
Evan Parker,Conic Sections,1989
Dewey Redman,Living on the Edge,1989
Charles Earland,Third Degree Burn,1989
John Scofield,Time on my Hands,1989
Roy Hargrove,Diamond In The Rough,1989
Tom Harrell,Sail Away,1989
Tommy Flanagan,Jazz Poet,1989
King Ubu Orchestru,Binaurality,1992
Jane Ira Bloom,Art & Aviation,1992
Maria Schneider,Evanescence,1992
Geri Allen,Maroons,1992
Wynton Marsalis,Citi Movement,1992
Joe Lovano,Universal Language,1992
Terence Blanchard,The Malcolm X Jazz Suite,1992
Sergey Kuryokhin,Some Combination of Fingers and Passion,1992
Medeski Martin and Wood,Notes From the Underground,1992
Courtney Pine,To The Eyes Of Creation,1992
Hank Roberts,Little Motor People,1992
Zeena Parkins,Ursa's Door,1992
Steve Turre,Sanctified Shells,1992
Charles Gayle,Repent,1992
Michael Formanek,Loose Cannon,1992
Franz Koglmann,L'Heure Bleue,1992
Bill Frisell,Have a Little Faith,1992
Michael Mantler,Folly Seeing All This,1992
Bill Frisell,This Land,1992
Kenny Wheeler,Kayak,1992
Aydin Esen,Anadolu,1992
Christy Doran,Corporate Art,1992
Hal Russell,Bells,1992
Joachim Kuhn,Dynamics,1992
John Scofield,What We Do,1992
Mulgrew Miller,Hand In Hand,1992
Paul Plimley,When Silence Pulls,1992
Ray Anderson,Every One of Us,1992
Uri Caine,Sphere Music,1992
Sonny Simmons,Ancient Ritual,1992
Franz Koglmann,The Use of Memory,1990
Don Pullen,Random Thoughts,1990
Gerry Hemingway,Special Detail,1990
Michael Formanek,Wide Open Spaces,1990
Geri Allen,Nurturer,1990
Marty Ehrlich,Emergency Peace,1990
Marilyn Crispell,Overlapping Hands,1990
David Ware,Great Bliss,1990
Charlie Haden,Dream Keeper,1990
Bobby Previte,Empty Suits,1990
Butch Morris,Dust To Dust,1990
Jazz Passengers,Implement Yourself,1990
Myra Melford,Jump,1990
Danny Gottlieb,Brooklyn Blues,1990
Mark Helias,Attack the Future,1990
David Liebman,The Tree,1990
Elements,Spirit River,1990
Hank Roberts,Birds Of Prey,1990
Music Revelation Ensemble,Elec Jazz,1990
Kenny Wheeler,Music for Large and Small Ensemble,1990
Bill Frisell,Is That You,1990
ICP Orchestra,Bospaadje Konijnehol II,1990
Phil Woods,All Bird's Children,1990
Philip Catherine,I Remember You,1990
Ray Anderson,What Because,1990
MUhal Richard Abrams,Blu Blu Blu,1990
Gerry Hemingway,Down To The Wire,1990
Terence Blanchard,Terence Blanchard,1990
Tom Harrell,Form,1990
Yellowjackets,Green House,1990
Kenny Wheeler,Widow in the Window,1990
Egberto Gismondi,Infancia,1990
Keith Tippett,The Journey,1990
Matthew Shipp,Circular Temple,1990
Steve Lacy,Remains,1991
Wayne Horvitz,Bring Your Camera,1991
John Butcher,Thirteen Friendly Numbers,1991
Guy Klucevsek,Flying Vegetables of the Apocalypse,1991
Michael Formanek,Extended Animation,1991
Randy Weston,Spirits Of Our Ancestors,1991
Bill Frisell,Where in the World,1991
Don Byron,Tuskegee Experiments,1991
Marilyn Crispell,Images,1991
Bobby Previte,Weather Clear Track Fast,1991
Music Revelation Ensemble,After Dark,1991
Sonny Sharrock,Ask the Ages,1991
Steve Coleman,Black Science,1991
Joe Lovano,From the Soul,1991
David Sanborn,Another Hand,1991
David Ware,Flight Of I,1991
Don Pullen,Kele Mou Bana,1991
Terje Rypdal,Q.E.D.,1991
Jackie McLean,Rites of Passage,1991
Joanne Brackeen,Is It Really True,1991
John Scofield,Grace Under Pressure,1991
John Patitucci,Heart Of The Bass,1991
Keith Jarrett,Vienna Concert,1991
Julius Hemphill,Fat Man And the Hard Blues,1991
London Jazz Composers' Orchestra,Theoria,1991
Wynton Marsalis,Blue Interlude,1991
Marty Ehrlich,Side by Side,1991
Tim Berne,Can't Put My Finger On It,1991
Joanne Brackeen,Where Legends Dwell,1991
Joey Baron,Tongue in Groove,1991
Max Roach,To the Max,1991
Robert Dick,Venturi Shadows,1991
Freddie Hubbard,Temptation,1991
Fred Hersh,Forward motion,1991
Steve Swallow,Swallow,1991
Marcus Roberts,As Serenity Approaches,1991
Steve Turre,Right There,1991
Trilok Gurtu,Living Magic,1991
Branford Marsalis,The Beautiful Ones Are Not Yet Born,1991
Christy Doran,What a Band,1991
Franz Koglmann,Cantos I-IV,1993
Bill Dixon,Vade Mecum,1993
Marilyn Crispell,Santuerio,1993
George Lewis,Voyager,1993
Matthew Shipp,Prism,1993
Zeena Parkins,Isabelle,1993
Bobby Previte,Hue And Cry,1993
Marty Ehrlich,Can You Hear A Motion,1993
Music Revelation Ensemble,In The Name Of,1993
Henry Threadgill,Too Much Sugar For a Dime,1993
Dave Douglas,Parallel Worlds,1993
Wynton Marsalis,In This House On This Morning,1993
Ken Vandermark,Big Head Eddie,1993
Charles Gayle,Consecration,1993
Greg Osby,3D Lifestyles,1993
Mulgrew Miller,With Our Own Eyes,1993
John Scofield,Hand Jive,1993
Steve Coleman,Tao of Mad Phat,1993
James Ulmer,Harmolodic Guitar with Strings,1993
Irene Schweizer,Les Diaboliques,1993
Evan Parker,Synergetics - Phonomanie III,1993
David Liebman,The Seasons,1993
Joe Maneri,Dahabenzapple,1993
Joey Baron,Raised Pleasure Dot,1993
Cecil Taylor,Always A Pleasure,1993
Charlie Hunter,Trio,1993
Gerry Hemingway,Demon Chaser,1993
Jessica Williams,Next Step,1993
Roger Neumann,Instant Heat,1993
Yosuke Yamashita,Kurdish Dance,1993
Tom Harrell,Upswing,1993
Ray Anderson,Big Band Record,1993
Arturo Sandoval,Danzon,1993
Myra Melford,Even the Sounds Shine,1994
Toshiko Akiyoshi,Desert Lady,1994
Matthew Shipp,Critical Mass,1994
David Ware,Cryptology,1994
Henry Threadgill,Carry The Day,1994
Ken Vandermark,Solid Action,1994
Steve Coleman,Def Trance Beat,1994
Misha Mengelberg,Mix,1994
Bobby Previte,Slay The Suitors,1994
Joshua Redman,Moodswing,1994
Franklin Kiermyer,Solomon's Daughter,1994
Mark Helias,Loopin' the Cool,1994
Jessica Williams,Momentum,1994
Butch Morris,Testament,1995
Dave Douglas,In Our Lifetime,1995
Matthew Shipp,The Flow of X,1995
Charlie Hunter,Bing Bing Bing,1995
Marvin Peterson,African Portraits,1995
Guy Klucevsek,Citrus My Love,1995
Marty Ehrlich,Just Before The Dawn,1995
Matthew Shipp,Symbol Systems,1995
Gerry Hemingway,Marmalade King,1995
Steve Turre,Rhythm Within,1995
Medeski Martin and Wood,Friday Afternoon In The Universe,1995
Reggie Workman,Cerebral Caverns,1995
MUhal Richard Abrams,One Line Two Views,1995
Dave Douglas,Five,1995
Bill Frisell,Go West,1995
David Ware,Dao,1995
Henry Threadgill,Makin' a Move,1995
Dave Holland,Dream of the Elders,1995
David Ware,Oblations and Blessings,1995
Paul Plimley,Everything in Stage,1995
Matthew Shipp,Before the World,1995
Don Byron,Music for Six Musicians,1995
Uri Caine,Toys,1995
Guillermo Gregorio,Approximately,1996
Ivo Perelman,"Seeds, Visions and Counterpoint",1996
Michael Formanek,Nature of the Beast,1996
David Ware,Wisdom of Uncertainty,1996
Maria Schneider,Coming About,1996
Zeena Parkins,Mouth=Maul=Betrayer,1996
Kenny Wheeler,Siren's Song,1996
Gerry Hemingway,Perfect World,1996
Matthew Shipp,By the Law of Music,1996
Ivo Perelman,Sound Hiearchy,1996
Bob Neill,Triptycal,1996
Courtney Pine,Modern Day Jazz Stories,1996
Joshua Redman,Freedom In The Groove,1996
Branford Marsalis,The Dark Keys,1996
Henry Threadgill,Where's Your Cup,1996
Evan Parker,Toward the Margins,1996
Guillermo Gregorio,Ellipsis,1997
Matthew Shipp,Strata,1997
Steve Coleman,Genesis,1997
Marcus Roberts,Blues for the New Millennium,1997
ICP Orchestra,Jubilee Varia,1997
Tim Berne,Insomnia,1997
Vandermark 5,Single Piece Flow,1997
David Liebman,Time Immemorial,1997
Wynton Marsalis,Blood on the Fields,1997
Franz Koglmann,O Moon My Pin Up,1997
Courtney Pine,Underground,1997
Leo Smith,Golden Hearts Remembrance,1997
Keith Tippett,Colours Fulfilled,1997
Joe Lovano,Trio Fascination,1997
David Liebman,The Elements - Water,1997
Dave Douglas,Convergence,1998
Guillermo Gregorio,Background Music,1998
Paul Plimley,Sensology,1998
Vandermark 5,Target Dr Flag,1998
Zeena Parkins,Pan-Acousticon,1998
Evan Parker,Drawn Inward,1998
Dave Holland,Points of View,1998
Jane Ira Bloom,The Red Quartets,1999
Steve Coleman,The Sonic Language of Myth - Believing Learning Knowing,1999
Marty Ehrlich,Malinke's Dance,1999
Bill Dixon,Papyrus I,1999
Guillermo Gregorio,Red Cubed,1999
Paul Dunmall,Bebop Starburst,1999
Matthew Shipp,Expansion Power Release,1999
Misha Mengelberg,Solo,1999
Marilyn Crispell,Red,1999
Nels Cline,The Inkling,1999
Marilyn Crispell,Blue,1999
Evan Parker,After Appleby,1999
Joshua Redman,Beyond,1999
Maybe Monday,Saturn's Finger,1999
Branford Marsalis,Contemporary Jazz,1999
Terence Blanchard,Wandering Moon,1999
Richard Lee Johnson,"Fingertip Ship (Metro Blue, 1999)",1999
Spring Heel Jack,Disappeared,2000
Guillermo Gregorio,Faktura,2000
Joe Maneri,Going To Church,2000
Myra Melford,Dance Beyond the Color,2000
Andrew Hill,Dusk,2000
Dave Douglas,El Trilogy,2000
Denman Maroney,Fluxations,2001
Supersilent,5 (Rune Grammofon),2001
Paul Dunmall,The Great Divide (Cuneiform),2001
John Butcher,Fixations,2001
Ken Vandermark Territory Band,Atlas (2001),2001
Wynton Marsalis,All Rise,2001
Jason Moran,Black Stars,2001
Bob Belden,Black Dahlia,2001
Sven Ake Johansson,Six Little Pieces for Quintet,2001
Matthew Shipp,New Orbit (2001),2001
Repeat,Select Dialect,2001
Roy Campbell,Ethnic Stew,2001
Henry Threadgill,Everybody's Mouth's A Book,2001
Sonny Sharrock,Monkey-Pockie-Boo,2001
Brad Mehldau,Art of the Trio,2001
Triangles,Triangles,2001
Pillow,Three Henries,2001
Evan Parker/ Keith Rowe,Dark Rags,2001
Peter Broetzmann,Fuck DeBoere,2001
Matthew Shipp,New Orbit,2001
William Parker,O'Neal's Porch,2001
"Crispell, Peacock, Motian",Amaryllis,2001
Tom Harrell,Paradise,2001
Fred Hersch,Songs Without Words,2001
Dave Douglas,Witness,2001
David Ware,Corridors & Parallels,2001
Keith Jarrett,Whisper Not,2001
Jane Ira Bloom,Chasing Paint,2002
Spring Heel Jack,Amassed,2002
Marty Ehrlich,The Long View,2002
Brad Mehidau,Largo,2002
Marty Ehrlich,The Long View (Enja),2002
Spring Heel Jack,Amassed  (Thirsty Ear),2002
Jane Ira Bloom,Chasing Paint (2002),2002
Nels Cline,Instrumentals (Cryptogramophone),2002
Ken Vandermark Territory Band,Map Theory (2002),2002
Claudia Quintet,I,2002
Andrew Hill,A Beautiful Day (Palmetto),2002
Brad Mehidau,Largo (Warner),2002
Mujician,Spacetime (Cuneiform),2002
Evan Parker,Memory/Vision (2002),2002
Randy Weston,Ancient Future (Mutablemusic),2002
Bobby Previte,The 23 Constellations of Joan Miro (Tzadik),2002
David Ware,Freedom Suite (Aum),2002
Keith Jarrett,Always Let Me Go (ECM),2002
Roscoe Mitchell,Song For my Sister (Pi),2002
Joe Zawinul,Faces and Places (ESC),2002
Tim Berne,Science Friction (Screwgun),2002
Tomasz Stanko,Soul of Things (ECM),2002
Hamiet Bluiett,Blueback (Justin Time),2002
Thomas Buckner,Alone Together Apart (Mutablemusic),2002
Joshua Redman,Elastic (Warner),2002
Bobby Previte,The 23 Constellations (Tzadik),2002
Leo Smith,The Year of the Elephant (Pi),2002
Bill Frisell,The Willies (Nonesuch),2002
Randy Sandke,Inside Out (Nagel),2002
Jason Moran,Modernistic (Blue Note),2002
Dave Douglas,The Infinite (RCA),2002
Paul Motian,Holiday for Strings (Winter),2002
Abdullah Ibrahim,African Symphony (Enja),2002
Franz Koglmann,Fear Death By Water,2003
Ivo Perelman,Suite for Helen F,2003
Franz Koglmann,Fear Death By Water (2003),2003
Denman Maroney,Fluxations (New World),2003
Ivo Perelman,Suite for Helen F (2003),2003
Jason Moran,The Bandwagon (Blue Note),2003
Hiromi,Another Mind (Telarc),2003
Claudia Quintet,I Claudia (Cuneiform),2003
Vijay Iyer,Blood Sutra (Artists House),2003
Spring Heel Jack,Live (Thirsty Ear),2003
Paul Rucker,History of an Apology (Jackson Street),2003
Scott Rosenberg,Creative Orchestra Music (New World),2003
David Ware,Threads (Thirsty Ear),2003
Angelica Sanchez,Mirror Me (Omnitone),2003
Robert Glasper,Mood (Fresh Sound),2003
Bad Plus,These Are The Vistas (Columbia),2003
Michael Brecker,Wide Angles (2003),2003
Tord Gustavsen,Changing Places (ECM),2003
Dave Douglas,Freak In (Bluebird),2003
Andrew Hill,Passing Ships (Blue Note),2003
Dave Holland,Extended Play (ECM),2003
Nicholas Payton,Sonic Trance (Warner),2003
Jetemy Pelt,Close to My Heart (Maxjazz),2003
Gilad Atzmon,Exile (Justin Time),2003
Wayne Shorter,Alegria (Verve),2003
Paul Dunmall,I Wish You Peace (Cuneiform),2004
Triosk,Moment Returns (Leaf),2004
Yeah No,Swell Henry (Squealer),2004
Jane Ira Bloom,Like Silver Like Song (2004),2004
Ken Vandermark Territory Band,Company Switch (2004),2004
Jan Garbarek,In Praise of Dreams (ECM),2004
Django Bates,You Live and Learn (Lost Marble),2004
Don Byron,Ivey-Divey (Blue Note),2004
Evan Parker,The Eleventh Hour (2004),2004
Geri Allen,The Life of a Song (Telarc),2004
Dave Douglas,Strange Liberation (Bluebird),2004
Diana Krall,The Girl in the Other Room (Verve),2004
New Orchestra,Entropy (2004),2004
Branford Marsalis,Eternal (Marsalis),2004
Wynton Marsalis,The Magic Hour (Blue Note),2004
Dave Douglas,Mountain Passages,2005
Territory Band,A New Horse for the White House (october 2005),2005
Acoustic Ladyland,Last Chance Disco (Babel),2005
Dave Douglas,Mountain Passages (Green Leaf),2005
Either/Orchestra,Ethiopiques 20,2005
Keith Rowe,The Room (Earstwhile),2005
Joe Lovano,Joyous Encounter (Blue Note),2005
Vijay Iyer,Reimagining (Savoy),2005
Ken Vandermark,Alchemia (Not Two),2005
Alex Von Schlippenbach,Monk's Casino (Intakt),2005
Michael Attias,Renku (Playscape),2005
Edmund Welles,Agrippa's 3 Books (Self-Released),2005
Free Music Ensemble,Cuts (Okkadisk),2005
Mats Gustafsson,Catapult (Doubt),2005
Wayne Shorter,Beyond The Sound Barrier (Verve),2005
Terence Blanchard,Flow (Blue Note),2005
Dave Holland,Over Time (Dare2),2005
Charlie Haden Liberation Music Orchestra,Not In Our Name (Verve),2005
Acoustic Ladyland,Skinny Grinn (Babel),2006
Territory Band,Collide (Okkadisc),2006
Kenny Garrett,Beyond the Wall,2006
Tomasz Stanko,Lontano,2006
Zeena Parkins,Necklace,2006
Andrew Hill,Time Lines,2006
Dave Holland,Critical Mass,2006
Paul Motian,Garden of Eden,2006
Hilmar Jensson,Meg Nem Sa (Skirl),2007
Agusti Martinez,Are Spirits What I Hear (Etude),2007
Carla Bley,Appearing Nightly (Watt),2008
Dave Holland,Pass it On (Dare2),2008
Bill Frisell,History Mystery (Nonesuch),2008
Leo Smith,Tabligh (Cuneiform),2008
Dave Hurley,"Outer Nebula, Inner Nebula (Porter)",2009
Joe Morris,Colorfield,2009
Vijay Iver,Historicity,2009
Ergo,Multitude Solitude (Cuneiform),2009
Darcy James Argue,Infernal Machines,2009
Steve Lehman,Travil Transformation and Flow,2009
Bill Frisell,Disfarmer,2009
Henry Threadgill,This Brings to Us,2009
Joe Lovano,Us Five (Blue Note),2009
